City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
524,valle de allende,MX,2021-12-12 12:19:41,26.9333,-105.4,47.12,62,0,4.14,clear sky,0.0,0
525,camapua,BR,2021-12-12 12:19:41,-19.5314,-54.0439,79.72,67,100,6.78,overcast clouds,0.0,0
526,lasem,ID,2021-12-12 12:19:41,-6.6922,111.4527,80.76,81,20,6.06,few clouds,0.0,0
527,dakar,SN,2021-12-12 12:15:00,14.6937,-17.4441,90.48,57,16,1.28,few clouds,0.0,0
528,ipora,BR,2021-12-12 12:19:42,-16.4419,-51.1178,75.33,86,100,7.14,overcast clouds,0.0,0
529,van,TR,2021-12-12 12:15:22,38.4924,43.3831,43.95,61,40,3.44,scattered clouds,0.0,0
530,starkville,US,2021-12-12 12:19:42,33.4504,-88.8184,33.24,93,1,0.0,clear sky,0.0,0
531,beidao,CN,2021-12-12 12:19:42,34.5686,105.8933,32.16,77,3,2.06,clear sky,0.0,0
532,leshukonskoye,RU,2021-12-12 12:19:43,64.8989,45.7622,15.4,87,94,7.0,light snow,0.0,0
533,eirunepe,BR,2021-12-12 12:19:43,-6.6603,-69.8736,76.24,88,100,3.18,overcast clouds,0.0,0
534,porangatu,BR,2021-12-12 12:19:43,-13.4408,-49.1486,77.07,88,100,4.12,overcast clouds,0.0,0
535,yacopi,CO,2021-12-12 12:19:44,5.4595,-74.3382,59.99,97,99,2.04,overcast clouds,0.0,0
536,auki,SB,2021-12-12 12:19:44,-8.7676,160.7034,76.64,91,100,4.79,light rain,0.0,0
537,port hope,US,2021-12-12 12:19:44,43.9408,-82.7127,32.97,72,7,20.71,clear sky,0.0,0
538,tilichiki,RU,2021-12-12 12:19:45,60.4667,166.1,-8.73,82,92,11.39,overcast clouds,0.0,0
539,dubbo,AU,2021-12-12 12:18:04,-32.25,148.6167,60.93,77,40,6.91,scattered clouds,0.0,0
540,los llanos de aridane,ES,2021-12-12 12:19:45,28.6585,-17.9182,65.95,80,75,4.0,broken clouds,0.0,0
541,campobasso,IT,2021-12-12 12:19:45,41.6333,14.5833,52.16,71,97,13.15,overcast clouds,0.0,0
542,torrington,US,2021-12-12 12:19:46,41.8007,-73.1212,41.41,63,95,15.99,overcast clouds,0.0,0
543,hay river,CA,2021-12-12 12:15:22,60.8156,-115.7999,-4.02,84,75,12.66,broken clouds,0.0,0
544,springfield,US,2021-12-12 12:19:46,37.2153,-93.2982,34.47,79,1,5.01,clear sky,0.0,0
545,lubango,AO,2021-12-12 12:19:47,-14.9172,13.4925,79.61,41,48,1.97,scattered clouds,0.0,0
546,kabo,CF,2021-12-12 12:19:47,7.6994,18.629,100.2,15,41,6.76,scattered clouds,0.0,0
547,lata,PT,2021-12-12 12:19:47,40.1629,-8.3327,66.07,55,56,1.83,broken clouds,0.0,0
548,staraya poltavka,RU,2021-12-12 12:19:47,50.4772,46.4814,20.14,87,22,7.36,few clouds,0.0,0
549,kutahya,TR,2021-12-12 12:19:48,39.4242,29.9833,62.55,52,28,18.39,scattered clouds,0.0,0
550,dolinsk,RU,2021-12-12 12:19:48,47.35,142.8,31.86,99,100,9.24,snow,0.0,0
551,calvinia,ZA,2021-12-12 12:19:48,-31.4707,19.776,82.63,12,18,11.56,few clouds,0.0,0
552,gushikawa,JP,2021-12-12 12:19:49,26.3544,127.8686,69.03,83,75,14.97,broken clouds,0.0,0
553,gombong,ID,2021-12-12 12:19:49,-7.6072,109.5142,81.82,81,57,3.02,broken clouds,0.0,0
554,ouahigouya,BF,2021-12-12 12:19:49,13.5828,-2.4216,93.31,9,98,13.09,overcast clouds,0.0,0
555,puro,PH,2021-12-12 12:19:50,12.4841,123.3827,78.62,88,100,17.34,overcast clouds,0.0,0
556,weymouth,US,2021-12-12 12:19:50,42.2209,-70.9398,43.75,53,75,8.01,broken clouds,0.0,0
557,ambulu,ID,2021-12-12 12:19:50,-8.345,113.6058,78.48,88,70,2.33,broken clouds,0.0,0
558,maanshan,CN,2021-12-12 12:19:51,31.6957,118.4983,44.65,50,95,7.38,overcast clouds,0.0,0
559,seddon,AU,2021-12-12 12:19:51,-37.8068,144.8916,69.37,72,0,1.14,clear sky,0.0,0
560,sao francisco de assis,BR,2021-12-12 12:19:51,-29.5503,-55.1311,79.74,50,23,3.36,few clouds,0.0,0
561,yeppoon,AU,2021-12-12 12:19:52,-23.1333,150.7333,76.78,71,4,18.77,clear sky,0.0,0
562,baghdad,IQ,2021-12-12 12:17:20,33.3406,44.4009,69.71,28,0,18.41,clear sky,0.0,0
563,mantua,IT,2021-12-12 12:19:52,45.1667,10.7833,52.74,69,16,7.0,few clouds,0.0,0
564,kaka,TM,2021-12-12 12:19:52,37.3482,59.6143,55.51,51,66,5.26,broken clouds,0.0,0
565,vila velha,BR,2021-12-12 12:19:53,-20.3297,-40.2925,85.95,63,0,15.01,clear sky,0.0,0
566,evansville,US,2021-12-12 12:15:28,37.9748,-87.5558,30.02,86,1,4.61,clear sky,0.0,0
567,el olivar,HN,2021-12-12 12:19:53,15.0833,-87.8833,73.58,97,75,1.74,broken clouds,0.0,0
568,coquimbo,CL,2021-12-12 12:16:42,-29.9533,-71.3436,62.33,72,40,3.44,scattered clouds,0.0,0
569,chinchani,IN,2021-12-12 12:19:53,19.8667,72.7,79.16,67,13,8.52,few clouds,0.0,0
570,manati,PR,2021-12-12 12:19:54,18.4275,-66.4921,80.19,97,31,10.0,scattered clouds,0.0,0
571,progreso,MX,2021-12-12 12:19:54,21.2833,-89.6667,71.71,92,62,6.4,broken clouds,0.0,0
572,arvika,SE,2021-12-12 12:19:54,59.6553,12.5852,34.5,93,98,3.76,overcast clouds,0.0,0
573,yar-sale,RU,2021-12-12 12:19:55,66.8333,70.8333,-9.72,100,88,2.98,overcast clouds,0.0,0
574,quesnel,CA,2021-12-12 12:19:55,52.9999,-122.5029,16.3,92,40,3.44,scattered clouds,0.0,0
575,kupang,ID,2021-12-12 12:19:56,-10.1667,123.5833,77.58,100,40,4.16,scattered clouds,0.0,0
576,cayambe,EC,2021-12-12 12:19:56,0.05,-78.1333,47.46,98,100,4.45,light rain,0.0,0
577,kosikha,RU,2021-12-12 12:19:56,53.3617,84.5822,12.97,95,100,7.9,overcast clouds,0.0,0
578,asfi,MA,2021-12-12 12:19:57,32.2994,-9.2372,65.03,55,0,6.08,clear sky,0.0,0
579,beaverlodge,CA,2021-12-12 12:19:57,55.2166,-119.4361,7.95,93,85,2.28,overcast clouds,0.0,0
580,abu kamal,SY,2021-12-12 12:19:58,34.4506,40.9171,66.33,32,19,1.7,few clouds,0.0,0
581,benjamin constant,BR,2021-12-12 12:19:58,-4.3831,-70.0311,78.93,96,89,2.8,overcast clouds,0.0,0
582,nagykoros,HU,2021-12-12 12:19:58,47.0342,19.7786,41.34,70,90,16.11,light rain,0.0,0
583,sembe,CG,2021-12-12 12:19:59,1.6481,14.5806,92.68,35,100,1.48,overcast clouds,0.0,0
584,caraquet,CA,2021-12-12 12:19:59,47.7941,-64.9386,41.54,88,100,22.95,overcast clouds,0.0,0
585,ballina,AU,2021-12-12 12:19:59,-28.8667,153.5667,69.98,88,32,7.58,scattered clouds,0.0,0
586,horsham,GB,2021-12-12 12:17:43,51.064,-0.3272,57.33,90,75,11.5,broken clouds,0.0,0
587,katobu,ID,2021-12-12 12:20:00,-4.9408,122.5276,78.37,87,97,4.21,overcast clouds,0.0,0
588,goundam,ML,2021-12-12 12:20:00,16.4145,-3.6708,88.2,7,68,10.94,broken clouds,0.0,0
589,libertador general san martin,AR,2021-12-12 12:20:01,-23.8064,-64.7876,82.98,55,0,2.35,clear sky,0.0,0
590,veraval,IN,2021-12-12 12:20:01,20.9,70.3667,78.66,59,0,6.15,clear sky,0.0,0
591,iwanai,JP,2021-12-12 12:20:02,42.9744,140.5089,36.9,94,100,15.08,moderate rain,0.0,0
592,valparaiso,CL,2021-12-12 12:20:02,-33.0393,-71.6273,61.48,66,90,12.66,overcast clouds,0.0,0
593,kokopo,PG,2021-12-12 12:20:02,-4.352,152.2633,77.95,88,100,3.76,overcast clouds,0.0,0
594,timbiqui,CO,2021-12-12 12:20:02,2.7717,-77.6654,72.07,97,100,2.15,moderate rain,0.0,0
595,ust-uda,RU,2021-12-12 12:20:03,54.1742,103.0304,11.41,97,100,2.95,overcast clouds,0.0,0
596,vilyuysk,RU,2021-12-12 12:20:03,63.7553,121.6247,-39.17,100,66,3.42,broken clouds,0.0,0
597,erzin,TR,2021-12-12 12:20:03,36.9559,36.2,70.32,41,2,3.53,clear sky,0.0,0
598,jiutai,CN,2021-12-12 12:20:04,44.1525,125.8328,12.54,56,8,11.39,clear sky,0.0,0
599,salinas,US,2021-12-12 12:18:00,36.6777,-121.6555,49.01,82,75,9.22,broken clouds,0.0,0
600,grand-santi,GF,2021-12-12 12:20:04,4.25,-54.3833,78.03,86,100,2.8,overcast clouds,0.0,0
601,chiaravalle,IT,2021-12-12 12:20:05,43.6027,13.3246,50.74,67,34,9.22,scattered clouds,0.0,0
602,terra santa,BR,2021-12-12 12:20:05,-2.1042,-56.4869,81.72,75,94,3.74,overcast clouds,0.0,0
603,linxia,CN,2021-12-12 12:20:05,35.6003,103.2064,27.18,63,0,2.48,clear sky,0.0,0
604,los pozos,VE,2021-12-12 12:20:05,8.4518,-62.7268,73.26,99,100,4.05,overcast clouds,0.0,0
605,komsomolskiy,UZ,2021-12-12 12:18:19,40.4272,71.7189,45.32,39,1,2.3,haze,0.0,0
606,yaan,NG,2021-12-12 12:20:06,7.3833,8.5667,96.6,12,97,9.8,overcast clouds,0.0,0
607,kokstad,ZA,2021-12-12 12:20:06,-30.5472,29.4241,80.33,48,100,7.49,overcast clouds,0.0,0
608,shizunai,JP,2021-12-12 12:20:06,42.3339,142.3669,43.7,81,92,27.74,moderate rain,0.0,0
609,santiago del estero,AR,2021-12-12 12:20:07,-27.7951,-64.2615,83.8,51,0,11.07,clear sky,0.0,0
610,ibotirama,BR,2021-12-12 12:20:07,-12.1853,-43.2206,76.48,83,100,2.1,overcast clouds,0.0,0
611,zyryanka,RU,2021-12-12 12:20:07,65.75,150.85,-38.99,97,97,4.29,overcast clouds,0.0,0
612,mezen,RU,2021-12-12 12:20:08,65.8522,44.24,16.48,94,100,7.25,overcast clouds,0.0,0
613,florianopolis,BR,2021-12-12 12:20:08,-27.6146,-48.5012,74.62,91,75,3.44,light rain,0.0,0
614,robertsport,LR,2021-12-12 12:20:08,6.7533,-11.3686,83.41,71,61,5.95,broken clouds,0.0,0
615,envira,BR,2021-12-12 12:20:08,-7.3,-70.2167,77.52,84,94,4.32,overcast clouds,0.0,0
616,guaimaro,CU,2021-12-12 12:20:09,21.05,-77.35,72.1,92,0,6.22,clear sky,0.0,0
617,dengzhou,CN,2021-12-12 12:20:09,37.8086,120.7508,33.67,49,64,9.22,broken clouds,0.0,0
618,nerviano,IT,2021-12-12 12:20:09,45.5567,8.9777,53.26,60,76,0.22,broken clouds,0.0,0
619,torrevieja,ES,2021-12-12 12:20:10,37.9787,-0.6822,66.6,59,0,3.0,clear sky,0.0,0
620,vestmanna,FO,2021-12-12 12:20:10,62.1564,-7.1664,43.72,76,75,16.11,broken clouds,0.0,0
621,vizinga,RU,2021-12-12 12:20:10,61.0749,50.1031,10.8,87,99,6.51,overcast clouds,0.0,0
622,muncar,ID,2021-12-12 12:20:11,-8.4333,114.3333,78.67,89,83,6.85,broken clouds,0.0,0
623,hobyo,SO,2021-12-12 12:20:11,5.3505,48.5268,82.08,68,13,22.46,few clouds,0.0,0
624,chernyshevskiy,RU,2021-12-12 12:20:11,63.0128,112.4714,-39.82,99,79,4.07,broken clouds,0.0,0
625,syracuse,IT,2021-12-12 12:20:12,37.0881,15.2792,63.32,57,23,6.26,few clouds,0.0,0
626,zeya,RU,2021-12-12 12:20:12,53.75,127.2667,-1.53,84,46,3.83,scattered clouds,0.0,0
627,ladushkin,RU,2021-12-12 12:20:12,54.5703,20.171,30.06,92,83,8.61,broken clouds,0.0,0
628,malanje,AO,2021-12-12 12:20:12,-9.5402,16.341,79.83,68,79,4.29,light rain,0.0,0
629,laredo,US,2021-12-12 12:16:08,27.5064,-99.5075,46.4,45,1,3.44,clear sky,0.0,0
630,nantucket,US,2021-12-12 12:20:13,41.2835,-70.0995,46.51,49,1,18.41,clear sky,0.0,0
631,yangambi,CD,2021-12-12 12:20:13,0.8102,24.4336,86.41,58,98,2.57,overcast clouds,0.0,0
632,drovyanaya,RU,2021-12-12 12:20:14,51.5833,113.0333,7.39,83,100,2.75,overcast clouds,0.0,0
633,cerrik,AL,2021-12-12 12:20:14,41.0317,19.9758,46.47,92,100,4.63,overcast clouds,0.0,0
634,tiznit,MA,2021-12-12 12:20:14,29.5833,-9.5,70.39,19,0,5.21,clear sky,0.0,0
635,samtredia,GE,2021-12-12 12:20:15,42.1537,42.3352,61.07,39,0,20.71,clear sky,0.0,0
636,waddan,LY,2021-12-12 12:20:15,29.1614,16.139,61.7,44,0,7.61,clear sky,0.0,0
637,xuzhou,CN,2021-12-12 12:20:15,34.1805,117.1571,41.27,38,11,6.49,few clouds,0.0,0
638,belomorsk,RU,2021-12-12 12:20:16,64.5232,34.7668,25.79,95,100,7.49,light snow,0.0,0
639,dimitrovgrad,RU,2021-12-12 12:20:16,54.2139,49.6184,19.45,84,9,2.62,clear sky,0.0,0
640,arusha,TZ,2021-12-12 12:20:16,-3.3667,36.6833,76.35,51,85,5.55,overcast clouds,0.0,0
641,tarabuco,BO,2021-12-12 12:20:17,-19.1667,-64.9167,51.98,81,85,4.41,overcast clouds,0.0,0
642,broome,US,2021-12-12 12:20:17,42.2506,-75.833,35.2,70,1,3.0,clear sky,0.0,0
643,gladstone,AU,2021-12-12 12:20:17,-23.85,151.25,78.73,65,40,12.66,scattered clouds,0.0,0
644,alugan,PH,2021-12-12 12:20:18,12.2188,125.4808,79.77,88,100,16.28,overcast clouds,0.0,0
645,azuaga,ES,2021-12-12 12:20:18,38.2667,-5.6833,63.97,55,4,5.77,clear sky,0.0,0
646,emet,TR,2021-12-12 12:20:18,39.343,29.2585,56.61,59,56,20.87,light rain,0.0,0
647,nortelandia,BR,2021-12-12 12:20:19,-14.4547,-56.8028,77.49,86,99,7.49,overcast clouds,0.0,0
648,mitsamiouli,KM,2021-12-12 12:20:19,-11.3847,43.2844,82.6,68,88,10.4,overcast clouds,0.0,0
649,gobabis,NA,2021-12-12 12:20:19,-22.45,18.9667,79.3,34,100,19.13,overcast clouds,0.0,0
650,ocampo,MX,2021-12-12 12:20:20,21.65,-101.5,42.6,96,87,6.22,overcast clouds,0.0,0
651,floro,NO,2021-12-12 12:20:20,61.5996,5.0328,42.96,93,75,13.8,broken clouds,0.0,0
652,moose factory,CA,2021-12-12 12:20:20,51.2585,-80.6094,12.2,85,90,11.5,overcast clouds,0.0,0
653,peniche,PT,2021-12-12 12:20:21,39.3558,-9.3811,67.62,68,64,4.81,broken clouds,0.0,0
654,ambanja,MG,2021-12-12 12:20:21,-13.6833,48.45,84.83,62,99,8.03,overcast clouds,0.0,0
655,dabat,ET,2021-12-12 12:20:21,12.9842,37.765,69.73,15,0,2.71,clear sky,0.0,0
656,kaitangata,NZ,2021-12-12 12:20:22,-46.2817,169.8464,53.92,71,70,5.79,broken clouds,0.0,0
657,bijawar,IN,2021-12-12 12:20:22,24.6333,79.5,63.23,36,15,5.41,few clouds,0.0,0
658,pangkalanbuun,ID,2021-12-12 12:20:22,-2.6833,111.6167,75.61,97,99,2.77,moderate rain,0.0,0
659,potrerillos abajo,PA,2021-12-12 12:20:23,8.65,-82.4833,63.99,80,79,5.35,broken clouds,0.0,0
660,krechevitsy,RU,2021-12-12 12:20:23,58.617,31.401,28.51,96,100,6.82,overcast clouds,0.0,0
661,saint anthony,US,2021-12-12 12:20:23,45.0205,-93.218,27.48,78,1,3.0,clear sky,0.0,0
662,filingue,NE,2021-12-12 12:20:24,14.3521,3.3168,91.72,7,46,12.3,scattered clouds,0.0,0
663,kemijarvi,FI,2021-12-12 12:20:24,66.7131,27.4306,21.29,96,100,5.48,light snow,0.0,0
664,maarianhamina,AX,2021-12-12 12:20:24,60.0973,19.9348,30.06,100,42,1.14,scattered clouds,0.0,0
665,chiredzi,ZW,2021-12-12 12:20:25,-21.05,31.6667,105.24,14,3,7.11,clear sky,0.0,0
666,woodstock,CA,2021-12-12 12:19:48,43.1334,-80.7497,31.23,86,32,11.01,scattered clouds,0.0,0
667,khandyga,RU,2021-12-12 12:20:25,62.6667,135.6,-39.03,100,67,1.32,broken clouds,0.0,0
668,abaza,RU,2021-12-12 12:20:25,52.655,90.0928,18.7,72,85,8.79,overcast clouds,0.0,0
669,bose,IT,2021-12-12 12:20:26,45.4612,8.0137,49.71,38,76,1.7,broken clouds,0.0,0
670,baikunthpur,IN,2021-12-12 12:20:26,23.25,82.55,61.92,30,0,0.92,clear sky,0.0,0
671,manzanillo,CU,2021-12-12 12:20:26,20.3433,-77.1167,70.43,92,2,7.09,clear sky,0.0,0
672,salym,RU,2021-12-12 12:20:27,60.0625,71.4789,12.69,96,100,4.52,light snow,0.0,0
673,dawei,MM,2021-12-12 12:20:27,14.0833,98.2,78.55,52,15,10.94,few clouds,0.0,0
674,anage,BR,2021-12-12 12:20:27,-14.6122,-41.1356,77.97,71,56,6.69,broken clouds,0.0,0
675,malindi,KE,2021-12-12 12:20:28,-3.2175,40.1191,83.61,67,24,10.71,light rain,0.0,0
676,hagere hiywet,ET,2021-12-12 12:20:28,8.9833,37.85,75.25,20,59,9.42,broken clouds,0.0,0
677,kazachinskoye,RU,2021-12-12 12:20:28,57.6953,93.2761,7.03,97,100,3.27,overcast clouds,0.0,0
678,meulaboh,ID,2021-12-12 12:20:29,4.1363,96.1285,79.16,83,45,1.19,scattered clouds,0.0,0
679,dunedin,NZ,2021-12-12 12:20:29,-45.8742,170.5036,54.81,73,69,5.99,broken clouds,0.0,0
680,matamoros,MX,2021-12-12 12:20:29,25.5333,-103.25,49.1,44,12,1.83,few clouds,0.0,0
681,labuhan,ID,2021-12-12 12:20:30,-6.8844,112.2051,81.7,78,70,5.08,broken clouds,0.0,0
682,kikwit,CD,2021-12-12 12:20:30,-5.041,18.8162,74.46,94,98,6.67,light rain,0.0,0
683,homa bay,KE,2021-12-12 12:20:30,-0.5273,34.4571,84.38,34,99,10.4,overcast clouds,0.0,0
684,rebrikha,RU,2021-12-12 12:20:31,53.0733,82.3408,12.33,95,100,5.84,overcast clouds,0.0,0
685,porto novo,BJ,2021-12-12 12:20:31,6.4965,2.6036,95.2,38,47,2.71,scattered clouds,0.0,0
686,alyangula,AU,2021-12-12 12:20:31,-13.8483,136.4192,84.9,58,49,10.69,scattered clouds,0.0,0
687,qasigiannguit,GL,2021-12-12 12:20:32,68.8193,-51.1922,21.45,93,99,3.85,overcast clouds,0.0,0
688,sobolevo,RU,2021-12-12 12:20:32,54.4299,31.8996,34.3,100,100,10.2,overcast clouds,0.0,0
689,kieta,PG,2021-12-12 12:20:32,-6.2167,155.6333,80.49,84,97,0.69,light rain,0.0,0
690,meadow lake,US,2021-12-12 12:20:33,34.8014,-106.5436,31.24,29,0,2.26,clear sky,0.0,0
691,itaberai,BR,2021-12-12 12:20:33,-16.0203,-49.8103,74.41,86,100,6.22,overcast clouds,0.0,0
692,nichinan,JP,2021-12-12 12:20:33,31.6,131.3667,55.08,72,7,12.41,clear sky,0.0,0
693,tanabe,JP,2021-12-12 12:20:34,33.7333,135.3667,57.31,66,48,17.92,scattered clouds,0.0,0
694,oktyabrskiy,RU,2021-12-12 12:20:34,54.4815,53.471,13.77,92,60,2.75,broken clouds,0.0,0
695,sheltozero,RU,2021-12-12 12:20:34,61.3667,35.3667,16.61,91,59,9.71,broken clouds,0.0,0
696,necochea,AR,2021-12-12 12:20:35,-38.5473,-58.7368,70.03,75,99,11.97,light rain,0.0,0
697,camopi,GF,2021-12-12 12:20:35,3.1655,-52.3158,76.87,95,100,3.8,overcast clouds,0.0,0
698,ust-koksa,RU,2021-12-12 12:20:35,50.2696,85.6108,19.71,80,100,1.5,overcast clouds,0.0,0
699,codrington,AU,2021-12-12 12:20:36,-38.2667,141.9667,58.87,62,0,6.31,clear sky,0.0,0
